from,to,type
/aliancas/ouro%20amarelo%2018k,/aliancas,PERMANENT
/pingente-musa-de-ouro-rosa-18k-com-morganita-e-diamante-chocolate.html,/joias/pingentes,PERMANENT
/brinco-em-ouro-amarelo-18k-com-perola---perolas-br-058-perola-6mm,/joias/brincos,PERMANENT
/relogio-masculino-sport-de-aco-com-calendario-e-cronografo.html,/relogios/masculino,PERMANENT
/meus-amores.html?utm_campaign=full banner meus amores&utm_content=full banner meus amores&utm_medium=full banner meus amores&utm_source=full banner meus amores,/joias/pingentes,PERMANENT
"/joias/colares/199/de-0-a-200/Prata/215/Perola?map=c,c,productClusterIds,priceFrom,specificationFilter_24,productClusterSearchableIds,specificationFilter_32&PS=81",/joias/colares,PERMANENT
/colecao-temporario-comercial,/joias/colecao/temporario-comercial,PERMANENT
/anel-em-ouro-com-citrino-energy-dmc2411?ft=anel-em-ouro-com-citrino-energy-dmc2411,/joias/aneis,PERMANENT
/choker-com-pingente-em-ouro-branco-18k-com-diamante-stars-31.700pg-ob,/joias/colares,PERMANENT
/colecao-baby,/joias/colecao/baby,PERMANENT
/jolie.html?utm_source=google&utm_medium=cpc&utm_campaign=sitelink_jolie&gclid=CjwKEAjw4-SrBRDP483GvreDr2ASJAD5sCIu7nLimpd_h3knil0eTU0eUaCoupr8CQaZts1W_xhB8xoCZhzw_wcB,/jolie,PERMANENT
/regras/crmbonus,/,PERMANENT
/aneis-10,/joias/aneis,PERMANENT
"/joias/colares/Perola/de-0-a-200/Prata/215?O=OrderByNameDESC&PS=50&map=c,c,specificationFilter_32,priceFrom,specificationFilter_24,productClusterSearchableIds",/joias/colares,PERMANENT
"/joias/colares/Perola/de-0-a-200/Prata?O=OrderByReleaseDateDESC&PS=27&map=c,c,specificationFilter_32,priceFrom,specificationFilter_24",/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-grande-com-cor-dourado-com-indices-pedra-visor-de-cristal-casual.html,/relogios/monte-carlo,PERMANENT
/busca?fq=H:2878&PS=27&uam=true&mobile=4,/,PERMANENT
"/aliancas/Ouro Amarelo 18k/14/diamante?PS=15&map=c,specificationFilter_22,specificationFilter_21,ft",/aliancas/alianca,PERMANENT
/joias/colares/238/Prata/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/colares,PERMANENT
/gargantilha-de-ouro-amarelo-18k-e-rodio-diamante-esmeralda-lily.html,/joias/colares,PERMANENT
/colecao-argolas-diamante,/joias/colecao/argolas-diamante,PERMANENT
/joias/colares/diamante,/joias colares diamante,PERMANENT
/anel-de-ouro-branco-18k-com-perola-diamantes-e-rubis.html,/joias/aneis,PERMANENT
/pulseira-de-couro-175-cm-----jolie-basicos-pul.couro-ro-175cm,/jolie/pulseiras,PERMANENT
/pingente-de-ouro-branco-18k-diamante-chave.html,/joias/pingentes,PERMANENT
/colecao-natan,/joias/colecao/natan,PERMANENT
/relogio-allora--al2035fge-4x,/relogios/allora,PERMANENT
"/joias/colares/P�rola/de-501-a-1000/215/18?O=OrderByPriceDESC&PS=50&map=c,c,specificationFilter_32,priceFrom,productClusterSearchableIds,ft",/joias/colares,PERMANENT
/brinco-de-ouro-branco-18k-com-diamantes.html,/joias/brincos,PERMANENT
/anel-oriens-de-ouro-amarelo-18kcom-esmeraldas-navete-e-diamantes.html,/joias/aneis,PERMANENT
/pingente-de-prata-jolie-happy-face-004557-macaroca,/jolie/charms,PERMANENT
/anel-de-ouro-amarelo-18k-e-rodio-diamante-brilhante-emily.html,/joias/aneis,PERMANENT
/pingente-de-ouro-amarelo-18k-17488.html,/joias/pingentes,PERMANENT
/colecao-sensacoes,/joias/colecao/sensacoes,PERMANENT
/colecao-tarraxas,/joias/colecao/tarraxas,PERMANENT
/colecao-fe-escapulario,/joias/colecao/fe-escapulario,PERMANENT
/colecao-paris,/joias/colecao/paris,PERMANENT
/colecao-elos,/joias/colecao/elos,PERMANENT
"/brincos/l/price:10,500.html",/joias/brincos,PERMANENT
"/aneis/12?map=c,specificationFilter_19",/joias/aneis,PERMANENT
/relogio-focus-masculino-com-caixa-de-aco-e-pulseira-de-couro-terracota.html,/relogios,PERMANENT
"/joias/brincos/Ouro Amarelo 18k/khloe?PS=27&map=c,c,specificationFilter_23,ft&O=OrderByReviewRateDESC",/joias/brincos,PERMANENT
/colecao-wish-prata,/joias/colecao/wish-prata,PERMANENT
/categorias/off/jolie/todos/?fq=C:84&fq=spec_fct_133:Produto-JOLIE&O=OrderByReleaseDateDESC,/jolie,PERMANENT
/pingente-de-ouro-amarelo-10k-17400.html,/joias/pingentes,PERMANENT
/colecao-perfume%20monte%20carlo,/acessorios/perfumes,PERMANENT
/charm-eu-aceito-----jolie-momentos-pi05744-solitario,/jolie/charms,PERMANENT
/relogios/monte-carlo/de-201-a-500/feminino/ouro,/relogios/monte-carlo,PERMANENT
"/joias/colares/Perola/215/de-201-a-500?O=OrderByPriceASC&PS=24&map=c,c,specificationFilter_32,productClusterSearchableIds,priceFrom?PS=27&O=OrderByReleaseDateDESC",/joias/colares,PERMANENT
/charm-pandeiro---jolie-carioquices-pgh0209-pandeiro,/jolie/charms,PERMANENT
"/joias/pulseiras/Ouro Branco 18k?PS=27&map=c,c,specificationFilter_26?PS=27&O=OrderByReleaseDateDESC",/joias/pulseiras,PERMANENT
/casamento/aliancas/aliancas-em-prata?idCategoria=2&fq=spec_fct_22:Prata&uam=true&mobile=4,/casamento,PERMANENT
/gargantilha-de-ouro-amarelo-18k-diamante-6-de-0-03cts-no-total-lapidac-o-brilhante-diamante-1-no-total-lapidac-o-brilhante-diamante-16-de-0-048cts-no-total-lapidac-o-brilhante.html,/joias/colares,PERMANENT
/anel-de-prata-e-rodio-zirconia-swarovski-bloom-20386.html,/joias/aneis,PERMANENT
/colecao-girassol,/joias/colecao/girassol,PERMANENT
"/joias/colares/Perola/Prata/de-501-a-1000?PS=50&map=c,c,specificationFilter_32,specificationFilter_24,priceFrom&O=OrderByPriceASC",/joias/colares,PERMANENT
/brinco-em-prata-com-quarzto-negro-gala-ce390a-ag,/joias/brincos,PERMANENT
"/pingentes/Ouro Branco 18k/de-501-a-1000?PS=8&map=c,specificationFilter_25,priceFrom",/joias/pingentes,PERMANENT
/colecao-aquarela-prata,/joias/colecao/aquarela-prata,PERMANENT
/colecao-jolie-m�stica,/jolie/colecao/m�stica,PERMANENT
/colecao-romance,/joias/colecao/romance,PERMANENT
/joias/colares/321/Ouro Amarelo 18k/Pedra Colorida/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/colares,PERMANENT
/pingentes-de-prata-de-prata-e-murano-23940.html,/jolie/charms,PERMANENT
/bazar-pulseiras-1.html,/joias/pulseiras,PERMANENT
/brinco-de-ouro-amarelo-10k-diamante-2-de-0-01cts-no-total-lapidac-o-brilhante.html,/joias/brincos,PERMANENT
/relogio-monte-carlo-multifunc-o-masculino-grande-com-cor-branco.html,/relogios/monte-carlo,PERMANENT
/colecao-mykonos,/joias/colecao/mykonos,PERMANENT
"/relogios/monte-carlo/de-501-a-1000/Feminino?PS=15&map=c,b,priceFrom,specificationFilter_43",/relogios/monte-carlo,PERMANENT
/colecao-candy,/joias/colecao/candy,PERMANENT
/relogio-de-silicone-mc100-ss-pt--slot-,/relogios,PERMANENT
/presentes-ate-150-html.html,/,PERMANENT
/casamento/aliancas/aliancas-com-diamantes/?fq=C:2&fq=spec_fct_29:Diamante&O=OrderByReleaseDateDESC,/casamento,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-madreperola-com-indices-index-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-dourado-pulseira-de-couro-com-cor-bege-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/colecao-par%20perfeito,/aliancas/colecao/par-perfeito,PERMANENT
/relogio-feminino-dourado-com-coracoes-e-zirconias.html,/relogios/feminino,PERMANENT
/colecao-fe%20prata,/joias/colecao/religiosos,PERMANENT
/jolie/jolie-aneis?PS=15,/jolie/aneis,PERMANENT
/relogios/de-201-a-500/170,/relogios,PERMANENT
/gargantilha-de-prata-com-zirconia-glamour-ga-0024-rn,/joias/colares,PERMANENT
/colecao-jolie-p,/jolie/colecao/p,PERMANENT
/relogios/Pulseira de a�o/$uri,/relogios,PERMANENT
/joias/colecao/votos,/aliancas/colecao/votos,PERMANENT
/relogio-de-aco-mc1001-tt-br,/relogios,PERMANENT
/joias/colares/pérola,/joias/colares,PERMANENT
/colecao-capri,/joias/colecao/capri,PERMANENT
/colecao-gipsy,/joias/colecao/gipsy,PERMANENT
/relogio-rose-com-pulseira-de-couro-e-icone-de-estrela.html,/relogios,PERMANENT
/brinco-de-ouro-amarelo-18k-e-rodio-topazio-azul.html,/joias/brincos,PERMANENT
/joias/colecao/florenca,/aliancas/colecao/florenca,PERMANENT
/colecao-envolver,/joias/colecao/envolver,PERMANENT
/colecao-friends,/jolie/colecao/friends,PERMANENT
"/joias/colares/394/de-1001-a-2500/Ouro Amarelo 18k/P�rola?O=OrderByReleaseDateDESC&PS=27&map=c,c,productClusterIds,priceFrom,specificationFilter_24,specificationFilter_32",/joias/colares,PERMANENT
/colecao-precious,/joias/colecao/precious,PERMANENT
"/aliancas/Ouro Amarelo 18k/14/ouro branco 10k?PS=27&map=c,specificationFilter_22,specificationFilter_21,ft",/aliancas/alianca,PERMANENT
/pingente-de-ouro-amarelo-18k-black-onix-diamante-brilhante-mistery.html,/joias/pingentes,PERMANENT
/colecao-jolie%20in%20love,/jolie/colecao/in-love,PERMANENT
/relogio-feminino-com-pulseira-preta-e-pedras.html,/relogios,PERMANENT
/casamento/aneis-de-noivado/forever?fq=H:3260&O=OrderByReleaseDateDESC&uam=true&mobile=4,/casamento,PERMANENT
/pingente-everyday-diamonds-flecha-de-ouro-amarelo-18k-com-diamantes.html,/joias/pingentes,PERMANENT
"/aneis/12?O=OrderByReleaseDateDESC&map=c,specificationFilter_19&PS=30",/joias/aneis,PERMANENT
/colecao-triade,/joias/colecao/triade,PERMANENT
/colecao-rocker,/joias/colecao/rocker,PERMANENT
/pingente-de-ouro-branco-18k-diamante-cruz-madona.html,/joias/pingentes,PERMANENT
"/joias/colares/de-501-a-1000/215/ouro branco 18k?PS=50&map=c,c,priceFrom,productClusterSearchableIds,ft",/joias/colares,PERMANENT
/pulseira-9,/joias/pulseiras,PERMANENT
/colar-de-ouro-amarelo-10k-19512.html,/joias/colares,PERMANENT
/colecao-paixao,/joias/colecao/paixao,PERMANENT
/categorias/off/material/couro/?fq=C:84&fq=spec_fct_105:Couro&O=OrderByReleaseDateDESC,/sale,PERMANENT
/colecao-jolie%20glass,/jolie/colecao/glass,PERMANENT
/especial-relogios-html/l/masculino.html,/relogios/masculino,PERMANENT
/brinco-de-ouro-amarelo-18k-zirconia-21722.html,/joias/brincos,PERMANENT
/trava-de-seguranca-para-pulseira-pu24875---jolie-basicos-25590-trava?ft=trava-de-seguranca-para-pulseira-pu24875---jolie-basicos-25590-trava,/jolie/charms,PERMANENT
"/colecao-amor,-amor","/joias/colecao/amor,-amor",PERMANENT
/pingente-de-ouro-amarelo-18k-sapatilha.html,/joias/pingentes,PERMANENT
/pingentes-de-prata-de-prata-23613.html,/joias/pingentes,PERMANENT
https://www.montecarlo.com.br/joias/colecao/presentes-formatura,https://www.montecarlo.com.br/joias/colecao/formatura,PERMANENT
"/presentes-de-500-a-1000-html/l/price:2,500.html",/,PERMANENT
/pulseiras-de-prata-de-prata-rosa-zirconia-5-no-total-lapidac-o-redonda.html,/joias/pulseiras,PERMANENT
/pingente-de-ouro-amarelo-18k-e-rodio-piramide.html,/joias/pingentes,PERMANENT
/anel-em-ouro-amarelo-18k-com-diamante---afrika-dec.canoa,/joias/aneis,PERMANENT
/colecao-sublime,/joias/colecao/sublime,PERMANENT
/pingentes-de-prata-e-murano-de-onca.html,/jolie/charms,PERMANENT
/pulseira-de-couro-175-cm-----jolie-basicos-pul.couro-pt-175cm,/jolie/pulseiras,PERMANENT
/joias/colecao/natan,/relogios/natan,PERMANENT
/relogio-de-couro-mc700-ss-ge--pt-,/relogios,PERMANENT
/anel-de-prata-de-prata-e-rodio-zirconia-swarovski-1-no-total-lapidac-o-redonda.html,/joias/aneis,PERMANENT
/gargantilha-sweet-de-perolas-com-ouro-18k-diamantes.html,/joias/colares,PERMANENT
/joias/safira,/joias,PERMANENT
"/aliancas/31?PS=15&map=c,specificationFilter_21",/aliancas/alianca,PERMANENT
/gargantilha-off-de-ouro-branco-18k-com-perola-akoya-e-diamantes.html,/joias/colares,PERMANENT
/relogio-monte-carlo-simples-feminino-pequeno-com-cor-gelo-com-indices-arabicos-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-prateada-pulseira-de-couro-com-cor-preto-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/anel-70,/joias/aneis,PERMANENT
/colecao-wish,/joias/colecao/wish,PERMANENT
http://www.montecarlo.com.br/institucional/trabalhe-conosco,/,PERMANENT
/anel-flirt-de-ouro-amarelo-18k-com-diamantes.html,/joias/aneis,PERMANENT
/joias/colares/147/de-201-a-500/Prata/P�rola/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/colares,PERMANENT
/colecao-jolie-momentos,/jolie/colecao/momentos,PERMANENT
/brinco-offf-de-ouro-amarelo-18k-com-perola.html,/joias/brincos,PERMANENT
/gargantilha-ferradura-de-ouro-branco-com-diamantes.html,/joias/colares,PERMANENT
/presentes-cores-html.html,/,PERMANENT
/joias/colares/monte-carlo/de-501-a-1000/215/Ouro Amarelo 18k/p�rola,/joias/colares,PERMANENT
/colecao-te-amo,/joias/colecao/te-amo,PERMANENT
/dia-das-maes,/joias,PERMANENT
/colecao-celestial,/joias/colecao/celestial,PERMANENT
"/aliancas/alianca/17?PS=27&map=c,c,specificationFilter_21?PS=27&O=OrderByReleaseDateDESC",/aliancas,PERMANENT
/colecao-brigite,/joias/colecao/brigite,PERMANENT
"/joias/colares/monte-carlo/215/Perola/diamante?O=OrderByNameDESC&map=c,c,b,productClusterSearchableIds,specificationFilter_32,ft&PS=108",/joias/colares,PERMANENT
/off/charm,/off charm,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-madreperola-com-indices-index-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-dourado-pulseira-de-aco-com-cor-dourado-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/anel-opulence-de-prata-com-corindons-verdes-e-ametista.html,/joias/aneis,PERMANENT
"/relogios/monte-carlo/monte-carlo/Outras pulseiras/Masculino/de-501-a-1000?O=OrderByReviewRateDESC&PS=50&map=c,c,b,specificationFilter_40,specificationFilter_43,priceFrom",/relogios/monte-carlo,PERMANENT
/colares/prata,/joias/colares,PERMANENT
"/joias/colares/149/Perola/Prata/215?O=OrderByNameDESC&map=c,c,productClusterIds,specificationFilter_32,specificationFilter_24,productClusterSearchableIds&PS=81",/joias/colares,PERMANENT
/pulseiras-de-prata-de-prata-e-rodio.html,/joias/pulseiras,PERMANENT
/brinco-chance-de-ouro-amarelo-18k-com-gota-de-cristal-de-quartzo.html,/joias/brincos,PERMANENT
/gargantilha-de-ouro-amarelo-18k-diamante-brilhante-fetiche.html,/joias/colares,PERMANENT
/pingente-de-ouro-amarelo-10k-com-citrino.html,/joias/pingentes,PERMANENT
/brinco-de-ouro-amarelo-18k-e-rodio-diamante-brilhante-emily.html,/joias/brincos,PERMANENT
/joias/colares/de-501-a-1000/289/215/pedra colorida,/joias/colares,PERMANENT
/colecao-rosas,/joias/colecao/rosas,PERMANENT
/pingente-de-ouro-amarelo-18k-cristal-quartzo-diamante.html,/joias/pingentes,PERMANENT
/brinco-de-ouro-amarelo-18k-perola-biwa-gota-sweet.html,/joias/brincos,PERMANENT
/colar-de-prata-rodio-topazio-azul-alegria.html,/joias/colares,PERMANENT
/soul-prata/l/prata.html,/,PERMANENT
/pedra colorida/aneis,/joias/aneis,PERMANENT
/brinco-em-ouro-branco-18k-com-rubi-aria-dmc721br-ob-rub/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/brincos,PERMANENT
/Sistema/buscavazia?ft=maes,/dia-das-maes,PERMANENT
/brinco-em-prata-com-jade-verde--talisma-dmc-ap010br,/joias/brincos,PERMANENT
/night-sale,/off,PERMANENT
/relogio-de-aco-mc1000-ss-pt,/relogios,PERMANENT
"/joias/colares/Prata/P�rola/215/P�rola?PS=27&map=c,c,specificationFilter_24,specificationFilter_32,productClusterSearchableIds,ft?PS=27&O=OrderByReleaseDateDESC",/joias/colares,PERMANENT
/pingentes-de-prata-jolie-menina.html,/jolie/charms,PERMANENT
"/joias/colares/Ouro Branco 18k/escapulario?O=OrderByNameDESC&PS=15&map=c,c,specificationFilter_24,ft",/joias/colares,PERMANENT
/charm-gota-ametista-----jolie-decorativos-ph4095-gota-amet,/jolie/charms,PERMANENT
https://www.montecarlo.com.br/colecao-contemporaneo,https://www.montecarlo.com.br/joias/colecao/contemporaneo,PERMANENT
"/safira.html?utm_source=banner2.1_pedrasafira02,09&utm_medium=banner&utm_campaign=banner2.1_pedrasafira02,09",/joias,PERMANENT
/anel-81/,/joias/aneis,PERMANENT
/relogios/de-0-a-100/dumont/feminino,/relogios/dumont,PERMANENT
/brinco-mia-de-prata-com-topazios-e-iolitas.html,/joias/brincos,PERMANENT
/�/acessorios/index.html,/acessorios,PERMANENT
"/jolie/monte-carlo/Charms/Youtubers/de-70-a-200?O=OrderByTopSaleDESC&PS=15&map=c,b,specificationFilter_38,specificationFilter_39,priceFrom",/jolie/charms,PERMANENT
/relogios/fossil/199/masculino,/relogios/fossil,PERMANENT
"/jolie-viagem-html/l/prata/price:3,70.html",/jolie-viagem,PERMANENT
/relogio-focus-masculino-grande-com-caixa-de-aco-e-pulseira-de-couro-cinza.html,/relogios,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-dourado-com-indices-mistos-visor-de-cristal-mineral-caixa-de-aco-cor-da-caixa-dourado-pulseira-de-metal-com-cor-dourado-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
"/aneis/Diamante/19/201?PS=15&map=c,specificationFilter_30,specificationFilter_19,ft",/joias/aneis,PERMANENT
/sale.html,/sale,PERMANENT
/gargantilha-em-ouro-amarelo-18k-com-diamante---afrika-dmc529gaoa,/joias/colares,PERMANENT
/relogio-caixa-aco-bicolor-pulseira-couro-preta-cronografo.html,/relogios,PERMANENT
/colecao-classy-prata,/joias/colecao/classy-prata,PERMANENT
/colecao-imperial,/joias/colecao/imperial,PERMANENT
/aneis/l/14.html,/joias/aneis,PERMANENT
/colecao-class,/joias/colecao/class,PERMANENT
/pingente-em-ouro-amarelo-18k---fe--nsra-aparecida-mmc0002-apar-oa,/joias/pingentes,PERMANENT
/colecao-trilhos,/joias/colecao/trilhos,PERMANENT
/categorias/off/material/prata/?fq=C:84&fq=spec_fct_105:Prata&O=OrderByReleaseDateDESC,/,PERMANENT
/vozes-que-brilham,/joias,PERMANENT
"/aliancas/12/de-201-a-500/Ouro Amarelo 18k?O=OrderByReviewRateDESC&PS=27&map=c,specificationFilter_21,priceFrom,specificationFilter_22",/aliancas/alianca,PERMANENT
/pingentes-de-prata-jolie-mala.html,/joias/pingentes,PERMANENT
/casamento/grande-dia/conjunto-com-diamante?fq=H:3214&O=OrderByReleaseDateDESC,/casamento,PERMANENT
/pingente-everyday-diamonds-coracao-de-ouro-amarelo-18k-com-diamantes.html,/joias/pingentes,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-6-daisy.html,/joias/aneis,PERMANENT
/institucional/nossas-lojas,/nossas-lojas,PERMANENT
"/joias/colares/304/de-501-a-1000/Perola/215?PS=50&map=c,c,productClusterIds,priceFrom,specificationFilter_32,productClusterSearchableIds&O=OrderByNameASC",/joias/colares,PERMANENT
/relogio-feminino-prateado-pulseira-de-metal-e-couro-trancado.html,/relogios,PERMANENT
/anel-de-prata-de-prata-e-ouro-amarelo-10k-corindon-1-no-total-lapidac-o-gota-topazio-incolor-1-no-total-lapidac-o-redonda-18678.html,/joias/aneis,PERMANENT
"/soul/l/price:1,500.html",/joias,PERMANENT
/jolie-game-of-thrones,/jolie/colecao/game-of-thrones,PERMANENT
/relogio-monte-carlo-simples-unissex-medio-com-cor-preto-visor-de-cristal-dourado.html,/relogios/monte-carlo,PERMANENT
/presentes-html.html,/,PERMANENT
/en/home/historia/,/,PERMANENT
/pingente-de-ouro-amarelo-18k.html,/joias/pingentes,PERMANENT
/colecao-amor,/joias/colecao/amor,PERMANENT
/brinco-de-ouro-amarelo-10k-com-citrino.html,/joias/brincos,PERMANENT
/colecao-jolie game of thrones,/jolie/colecao/game-of-thrones,PERMANENT
/brinco-de-ouro-amarelo-18k-e-rodio-diamante-brilhante-jackie.html,/joias/brincos,PERMANENT
/catalogsearch/result/index//l/1233/1208.html/?material=1228&p=3&q=diamantes&utm_campaign=banner_diamantes080&utm_medium=banner&utm_source=banner_diamantes0807,/,PERMANENT
/anel-de-prata-ametista-1-topazio-incolor-mia.html,/joias/aneis,PERMANENT
https://www.montecarlo.com.br/arquivos/ids/240646-325-325/NIM022828_1.jpg?v=637315691704800000,/,PERMANENT
"/joias/colares/215/P�rola/de-1001-a-2500/Ouro Amarelo 18k/Ouro Branco 18k?map=c,c,productClusterSearchableIds,specificationFilter_32,priceFrom,specificationFilter_24,ft&PS=81",/joias/colares,PERMANENT
/pulseira-love-prateada/,/joias/pulseiras,PERMANENT
"/aliancas/329/de-5001-a-40000/15?PS=15&map=c,productClusterIds,priceFrom,specificationFilter_21",/aliancas/alianca,PERMANENT
"/aneis/21/Ouro Ros� 18k?PS=15&map=c,specificationFilter_19,specificationFilter_20",/joias/aneis,PERMANENT
/pingentes-de-prata-casal-primeira-danca.html,/joias/pingentes,PERMANENT
/institucional/trabalhe-conosco,/,PERMANENT
"/joias/colares/401/Prata/Perola/de-0-a-200/215?O=OrderByNameASC&PS=27&map=c,c,productClusterIds,specificationFilter_24,specificationFilter_32,priceFrom,productClusterSearchableIds",/joias/colares,PERMANENT
/brinco-de-ouro-amarelo-18k-diamante-coracao.html,/joias/brincos,PERMANENT
/gargantilha-de-ouro-amarelo-18k-perola.html,/joias/colares,PERMANENT
/relogio-focus-caixa-aco-pulseira-couro-preta.html,/relogios,PERMANENT
/pingente-de-ouro-amarelo-10k-diamante-ice-coracao.html,/joias/pingentes,PERMANENT
"/joias/colares/256/Perola/Prata/de-201-a-500?PS=50&map=c,c,productClusterIds,specificationFilter_32,specificationFilter_24,priceFrom&O=OrderByReleaseDateDESC",/joias/colares,PERMANENT
/pingente-em-prata-com-zirconia-jolie-hobbies-lgs552-plot.preto,/joias/pingentes,PERMANENT
/relogio-trend-caixa-dourada-pulseira-de-metal-e-couro-preto.html,/relogios,PERMANENT
/brinco-de-ouro-sweet-com-coracao-e-perola.html,/joias/brincos,PERMANENT
/content/faleconosco.html,/institucional/fale-conosco,PERMANENT
